src/test/resources/org/kohsuke/github/GHReleaseTest/,github-api,maven-build-build_java_17,52
src/test/fixture/sdkintegration/e2e-2Orgs/v1.2/,fabric-sdk-java,build-test_java-version_17,52
src/test/fixture/sdkintegration/e2e-2Orgs/v1.2/,fabric-sdk-java,build-test_java-version_17,52
src/test/resources/org/kohsuke/github/GHMilestoneTest/,github-api,maven-build-build_java_17,51
src/test/resources/org/kohsuke/github/GHMilestoneTest/,github-api,maven-build-build_java_17,51
src/test/resources/org/kohsuke/github/GHLicenseTest/,github-api,maven-build-build_java_17,51
src/test/resources/org/kohsuke/github/GHLicenseTest/,github-api,maven-build-build_java_17,51
docs/,aws-cf-templates,ci-build,51
docs/,aws-cf-templates,ci-build,51
doc/,junit4,main-buildandverify_java_8,51
doc/,junit4,main-buildandverify_java_17,51
doc/,junit4,main-buildandverify_java_11,51
test/,aws-cf-templates,ci-build,50
test/,aws-cf-templates,ci-build,50
src/test/resources/org/kohsuke/github/RequesterRetryTest/,github-api,maven-build-build_java_17,50
src/test/resources/org/kohsuke/github/RequesterRetryTest/,github-api,maven-build-build_java_17,50
src/test/fixture/sdkintegration/e2e-2Orgs/v1.0/,fabric-sdk-java,build-test_java-version_11,50
src/test/fixture/sdkintegration/e2e-2Orgs/v1.0/,fabric-sdk-java,build-test_java-version_11,50
src/site/resources/,junit4,main-buildandverify_java_8,50
src/site/resources/,junit4,main-buildandverify_java_17,50
src/site/resources/,junit4,main-buildandverify_java_11,50
target/protoc-dependencies/3790579ddd42fac6b0a5f20e862268c7/,fabric-sdk-java,build-test_java-version_8,49
target/protoc-dependencies/3790579ddd42fac6b0a5f20e862268c7/,fabric-sdk-java,build-test_java-version_8,49
target/protoc-dependencies/3790579ddd42fac6b0a5f20e862268c7/,fabric-sdk-java,build-test_java-version_17,49
target/protoc-dependencies/3790579ddd42fac6b0a5f20e862268c7/,fabric-sdk-java,build-test_java-version_17,49
target/protoc-dependencies/3790579ddd42fac6b0a5f20e862268c7/,fabric-sdk-java,build-test_java-version_11,49
target/protoc-dependencies/3790579ddd42fac6b0a5f20e862268c7/,fabric-sdk-java,build-test_java-version_11,49
